Date,City,GHI,Temperature,Humidity,Cloud_Coverage,Wind_Speed,Precipitation,Pressure,Corrected_Wind_Speed
2024-08-26,Jaipur,3.793,26.03,92.48,94.09,4.74,27.94,95.4,6.53
2024-08-26,Guwahati,4.3918,27.59,82.84,93.75,0.44,0.68,95.97,2.27
2024-08-26,Chennai,5.5286,28.92,77.31,82.04,3.85,0.05,100.11,4.93
2024-08-26,Kolkata,2.6162,27.58,91.02,99.52,3.05,37.27,100.11,4.32
2024-08-26,Delhi,4.6332,28.34,84.37,86.46,3.09,4.69,97.81,4.75
2024-08-27,Bhopal,5.9465,25.01,88.15,63.21,2.78,0.52,95.08,4.11
2024-08-27,Jaipur,4.6342,25.87,90.39,89.02,3.58,8.69,95.67,5.05
2024-08-27,Chennai,3.9355,28.65,76.36,97.44,2.4,2.37,100.24,2.95
2024-08-27,Kolkata,2.5382,27.56,92.07,99.23,2.06,24.25,100.4,3.31
2024-08-27,Delhi,4.8938,28.21,84.66,85.58,3.28,2.42,98.0,4.98
2024-08-27,Guwahati,5.0124,28.34,79.04,81.64,0.36,2.13,96.12,2.11
2024-08-28,Chennai,1.885,28.09,78.39,99.45,2.04,1.33,100.27,2.73
2024-08-28,Jaipur,5.7605,26.28,89.33,78.76,2.51,1.13,95.71,3.76
2024-08-28,Guwahati,5.1242,27.65,84.87,84.34,0.39,0.85,96.03,1.92
2024-08-28,Bhopal,6.1178,25.48,88.88,61.81,2.46,0.29,95.14,3.87
2024-08-28,Kolkata,5.5891,28.27,88.13,79.77,1.14,0.53,100.37,1.95
2024-08-28,Delhi,4.5396,28.07,86.49,82.99,1.99,11.14,97.96,3.23
2024-08-29,Jaipur,4.0267,25.24,90.47,90.93,2.8,5.23,95.76,4.12
2024-08-29,Delhi,3.6274,27.75,85.08,91.8,2.02,10.13,97.99,3.2
2024-08-29,Chennai,2.5296,28.07,79.48,99.58,2.86,1.95,100.08,3.75
2024-08-29,Kolkata,5.7917,28.06,88.97,52.25,1.67,3.53,100.29,2.52
2024-08-29,Guwahati,4.4011,28.23,83.56,83.52,0.33,1.56,95.97,1.54
2024-08-29,Bhopal,4.0774,24.18,88.36,92.3,1.5,7.35,95.17,2.44
2024-08-30,Delhi,5.9062,28.75,77.73,62.65,0.67,2.11,98.2,1.21
2024-08-30,Guwahati,5.5726,29.32,79.21,70.57,0.39,1.72,95.98,2.11
2024-08-30,Jaipur,5.5507,25.92,88.17,74.1,1.57,7.32,96.02,2.47
2024-08-30,Chennai,2.0376,27.91,83.13,99.7,2.97,12.54,100.02,3.79
2024-08-30,Bhopal,4.3099,26.34,82.68,88.32,0.72,6.0,95.25,1.42
2024-08-30,Kolkata,6.1046,28.25,88.14,51.31,1.78,1.98,100.32,2.74
2024-08-31,Kolkata,5.3426,28.56,89.57,88.75,2.6,1.95,100.32,4.09
2024-08-31,Chennai,2.515,27.7,76.29,99.24,4.37,4.11,100.01,5.51
2024-08-31,Jaipur,6.0348,27.98,79.87,66.24,0.86,1.02,96.02,1.22
2024-08-31,Delhi,5.849,29.17,77.81,61.14,1.65,0.02,98.12,2.74
2024-08-31,Bhopal,4.6711,26.52,87.08,83.76,1.38,8.64,95.25,2.41
2024-08-31,Guwahati,2.3719,28.43,85.94,98.8,0.48,1.85,96.05,2.23
2024-09-01,Chennai,4.8106,28.48,73.65,72.73,3.92,0.87,99.87,5.05
2024-09-01,Jaipur,5.6071,28.47,81.39,67.0,1.25,33.73,95.94,1.95
2024-09-01,Delhi,5.5102,29.91,76.99,60.03,1.27,0.07,98.07,2.08
2024-09-01,Guwahati,3.1579,26.5,92.77,98.18,0.36,11.65,96.22,1.56
2024-09-01,Bhopal,4.1453,26.81,89.59,93.3,2.19,9.82,95.12,3.55
2024-09-01,Kolkata,4.7566,28.13,91.02,95.45,2.32,1.74,100.46,3.79
2024-09-02,Jaipur,4.871,26.74,91.14,89.25,2.01,31.59,95.93,3.14
2024-09-02,Delhi,4.4071,27.22,88.06,80.13,1.99,1.64,98.2,3.22
2024-09-02,Bhopal,4.5742,27.01,89.24,90.96,2.83,4.45,95.01,4.13
2024-09-02,Guwahati,5.9887,27.56,84.65,62.0,0.28,2.7,96.17,0.94
2024-09-02,Chennai,5.5063,28.42,77.05,70.36,3.04,8.19,99.97,3.8
2024-09-02,Kolkata,5.4034,28.48,88.53,81.84,1.72,2.01,100.48,2.82
2024-09-03,Chennai,3.6943,28.64,77.75,97.15,1.87,5.58,100.12,2.51
2024-09-03,Delhi,4.9798,29.25,79.5,77.27,1.52,4.15,98.19,2.44
2024-09-03,Jaipur,4.5264,26.69,90.97,88.69,1.92,9.65,95.95,3.17
2024-09-03,Guwahati,3.7608,28.39,81.68,94.39,0.4,9.27,96.13,1.89
2024-09-03,Kolkata,4.9502,28.69,86.5,98.2,1.2,3.67,100.53,2.09
2024-09-03,Bhopal,4.2502,26.66,90.08,98.0,2.42,1.34,95.09,3.71
2024-09-04,Guwahati,5.082,27.06,87.99,85.81,0.46,5.45,95.9,2.32
2024-09-04,Chennai,2.8469,28.76,80.19,99.94,2.59,1.23,100.12,3.54
2024-09-04,Jaipur,3.3425,26.77,90.51,99.06,1.57,20.37,95.78,2.6
2024-09-04,Delhi,2.7811,28.4,83.96,97.19,0.9,10.38,97.96,1.57
2024-09-04,Bhopal,4.6961,26.7,89.29,90.6,2.09,2.15,95.06,3.19
2024-09-04,Kolkata,5.1542,28.28,88.18,80.96,1.61,1.32,100.32,2.76
2024-09-05,Kolkata,5.741,28.73,86.82,98.73,1.44,1.51,100.17,2.46
2024-09-05,Delhi,4.8204,28.44,81.96,74.53,0.83,12.8,97.78,1.62
2024-09-05,Chennai,4.4496,28.51,79.38,91.24,2.63,3.24,99.97,3.52
2024-09-05,Guwahati,3.9883,27.36,86.05,94.45,0.38,10.17,95.88,1.54
2024-09-05,Jaipur,4.224,26.64,90.31,95.93,1.83,4.9,95.58,2.78
2024-09-05,Bhopal,4.1558,25.37,90.44,90.25,2.68,17.54,95.0,3.94
2024-09-06,Chennai,3.2398,28.21,81.4,99.56,2.84,3.45,100.04,3.68
2024-09-06,Guwahati,6.0607,27.06,88.76,58.3,0.26,4.41,95.94,1.36
2024-09-06,Bhopal,5.0659,26.42,87.23,82.07,1.37,6.43,95.04,2.21
2024-09-06,Jaipur,3.3012,26.86,88.69,94.64,1.78,13.0,95.72,2.58
2024-09-06,Delhi,3.5388,27.31,88.27,94.79,1.83,31.62,97.97,2.85
2024-09-06,Kolkata,5.4509,28.2,87.54,92.45,1.41,3.73,100.24,1.99
2024-09-07,Bhopal,3.7078,25.86,91.65,88.98,1.74,2.7,95.12,2.69
2024-09-07,Jaipur,3.6691,27.14,86.17,95.01,0.91,6.74,95.82,1.32
2024-09-07,Chennai,3.0461,28.29,79.81,99.61,2.82,0.82,100.1,3.85
2024-09-07,Delhi,4.0334,28.01,84.63,98.13,1.14,9.23,98.03,1.71
2024-09-07,Kolkata,5.1446,28.2,89.67,97.88,1.88,4.78,100.21,3.12
2024-09-07,Guwahati,6.27,29.2,78.21,63.81,0.51,0.04,95.9,1.86
2024-09-08,Delhi,2.0954,28.99,81.18,98.04,0.68,0.83,98.0,1.14
2024-09-08,Bhopal,4.4489,26.23,87.94,68.92,1.83,2.12,95.1,2.71
2024-09-08,Chennai,2.6882,28.71,76.4,99.81,3.06,0.16,100.1,4.29
2024-09-08,Kolkata,4.4167,28.81,90.13,84.96,2.49,7.9,100.16,4.04
2024-09-08,Jaipur,4.0908,26.35,90.87,85.72,1.43,4.23,95.84,2.21
2024-09-08,Guwahati,5.8999,29.71,77.43,63.65,0.35,4.0,95.9,1.62
2024-09-09,Chennai,3.079,28.52,77.46,83.32,3.26,0.95,99.92,4.34
2024-09-09,Kolkata,4.4095,28.39,92.41,75.46,3.24,7.45,99.93,4.88
2024-09-09,Guwahati,5.3376,28.92,80.03,90.81,0.34,4.35,95.82,1.44
2024-09-09,Bhopal,4.3159,26.76,89.56,85.92,1.5,3.69,94.8,2.51
2024-09-09,Delhi,4.6397,28.69,82.94,69.3,0.76,6.63,97.82,1.28
2024-09-09,Jaipur,4.4254,27.0,86.62,77.26,0.89,2.79,95.66,1.39
2024-09-10,Jaipur,3.8143,27.76,84.72,89.92,0.88,25.73,95.59,1.43
2024-09-10,Kolkata,4.8079,28.69,90.33,88.88,3.0,6.73,99.96,4.62
2024-09-10,Bhopal,3.8741,26.8,87.59,98.17,1.29,46.48,94.78,2.0
2024-09-10,Delhi,4.4892,30.0,76.36,72.69,0.93,8.65,97.75,1.17
2024-09-10,Chennai,5.8522,28.91,77.27,48.06,3.62,0.04,99.89,4.91
2024-09-10,Guwahati,5.0976,28.47,84.27,90.04,0.29,2.45,95.83,1.55
2024-09-11,Jaipur,3.8338,27.84,84.73,97.03,1.25,12.89,95.54,1.91
2024-09-11,Chennai,5.6136,28.77,75.81,67.08,3.01,0.04,100.06,4.0
2024-09-11,Bhopal,1.1069,25.59,93.63,99.56,3.19,54.92,94.75,4.8
2024-09-11,Kolkata,4.4782,29.02,90.02,97.32,1.23,11.21,100.1,2.41
2024-09-11,Delhi,3.1966,28.44,85.21,98.39,1.22,42.32,97.73,2.0
2024-09-11,Guwahati,3.3511,27.85,87.37,94.23,0.4,5.01,95.9,1.78
2024-09-12,Bhopal,2.3414,24.97,92.67,98.9,4.9,11.08,94.95,6.77
2024-09-12,Delhi,1.8802,27.35,90.04,99.49,3.38,59.31,97.51,4.86
2024-09-12,Kolkata,2.8262,28.54,90.87,98.89,1.98,2.91,100.15,3.57
2024-09-12,Chennai,6.281,29.1,73.28,50.72,2.49,0.01,100.18,3.06
2024-09-12,Jaipur,4.1042,26.58,92.03,97.63,2.28,8.62,95.46,3.73
2024-09-12,Guwahati,5.3316,28.47,81.06,85.08,0.47,0.92,95.81,2.39
2024-09-13,Bhopal,3.3562,24.83,89.24,78.21,3.18,0.49,95.17,4.7
2024-09-13,Kolkata,1.9903,27.89,93.78,99.0,2.61,34.39,99.95,4.14
2024-09-13,Jaipur,4.5386,26.27,90.0,89.8,3.92,0.24,95.66,5.71
2024-09-13,Delhi,1.7683,27.54,87.18,99.04,2.93,28.41,97.61,4.25
2024-09-13,Chennai,5.9501,29.73,70.78,73.59,1.83,0.01,100.11,2.23
2024-09-13,Guwahati,6.0806,28.4,80.3,64.01,0.67,0.2,95.59,3.51
2024-09-14,Jaipur,5.3462,25.46,87.61,65.07,2.29,0.01,95.81,3.5
2024-09-14,Delhi,3.5424,27.08,85.49,73.67,2.61,16.51,97.9,3.94
2024-09-14,Chennai,5.9026,29.85,69.48,80.82,2.04,0.02,100.05,2.67
2024-09-14,Kolkata,1.1146,27.2,94.45,98.78,5.24,78.44,99.25,6.98
2024-09-14,Bhopal,4.5814,23.95,89.08,40.39,2.61,0.07,95.22,4.14
2024-09-14,Guwahati,4.4614,27.57,81.22,94.93,0.71,0.54,95.57,3.64
2024-09-15,Bhopal,5.5178,24.1,86.82,35.99,2.32,0.09,95.24,3.76
2024-09-15,Guwahati,3.8664,26.97,79.67,82.04,0.54,0.27,95.71,3.18
2024-09-15,Jaipur,6.0377,25.49,85.22,52.66,2.24,0.0,95.89,3.54
2024-09-15,Kolkata,1.1292,27.06,95.65,99.39,4.9,61.3,98.89,6.47
2024-09-15,Delhi,4.4321,26.87,84.11,64.2,1.96,1.03,97.95,3.37
2024-09-15,Chennai,6.1711,29.8,68.51,50.2,2.7,0.01,100.04,3.48
2024-09-16,Guwahati,4.7206,27.88,74.59,97.44,0.29,0.07,95.97,1.46
2024-09-16,Jaipur,5.8716,25.25,83.75,60.13,2.42,0.0,96.04,3.72
2024-09-16,Kolkata,1.7954,27.15,93.28,99.35,4.73,13.29,99.83,6.7
2024-09-16,Delhi,5.2207,26.51,81.5,17.6,1.91,0.0,98.1,3.44
2024-09-16,Chennai,6.0499,29.93,67.6,23.17,3.07,0.01,100.05,4.12
2024-09-16,Bhopal,5.9201,24.34,87.3,43.61,2.8,1.01,95.33,4.32
2024-09-17,Guwahati,5.7718,28.17,79.4,74.97,0.32,1.48,96.11,1.47
2024-09-17,Delhi,4.5737,27.04,80.19,62.31,1.0,3.16,98.23,1.92
2024-09-17,Jaipur,4.6644,25.46,83.03,85.37,2.0,0.35,96.07,3.47
2024-09-17,Chennai,6.1133,30.24,67.92,40.26,2.76,0.14,100.0,3.46
2024-09-17,Kolkata,5.3194,27.95,89.0,51.5,2.67,1.66,100.37,4.18
2024-09-17,Bhopal,3.1027,24.37,89.4,98.37,3.54,10.71,95.23,5.07
2024-09-18,Jaipur,4.2672,25.77,84.28,83.43,1.98,2.13,95.89,2.94
2024-09-18,Delhi,1.5871,26.05,88.8,99.46,1.81,32.63,98.12,2.75
2024-09-18,Bhopal,3.6842,23.86,91.35,59.37,3.9,6.35,94.98,5.66
2024-09-18,Kolkata,5.7262,28.49,83.07,39.02,0.76,0.01,100.37,1.16
2024-09-18,Guwahati,5.8644,29.5,75.82,58.25,0.32,0.38,96.0,1.5
2024-09-18,Chennai,5.3297,29.75,73.11,54.17,2.66,4.48,99.92,3.35
2024-09-19,Jaipur,3.1339,25.46,89.67,84.56,1.18,1.03,95.82,2.02
2024-09-19,Chennai,3.3218,29.73,72.38,87.61,2.18,0.56,99.98,2.76
2024-09-19,Guwahati,5.8541,29.84,77.01,43.77,0.31,0.03,95.93,1.47
2024-09-19,Kolkata,4.9613,28.73,85.79,83.47,1.36,0.0,100.32,2.22
2024-09-19,Bhopal,4.1743,25.03,87.51,69.83,2.24,0.18,95.19,3.68
2024-09-19,Delhi,3.5921,27.14,86.45,61.18,2.21,1.16,98.09,3.31
2024-09-20,Chennai,5.717,29.08,75.14,60.3,2.19,1.55,100.01,2.84
2024-09-20,Delhi,5.4283,27.8,83.68,14.03,0.95,0.01,98.1,1.4
2024-09-20,Guwahati,5.1031,30.17,74.92,71.35,0.35,0.02,95.94,1.27
2024-09-20,Bhopal,5.0302,25.67,87.41,45.93,1.66,0.46,95.26,2.77
2024-09-20,Kolkata,5.3429,29.36,86.13,40.39,1.28,2.43,100.28,2.11
2024-09-20,Jaipur,3.8095,26.31,86.08,87.64,1.28,0.03,95.9,1.87
2024-09-21,Kolkata,4.9298,29.55,85.29,95.1,1.16,2.78,100.37,1.87
2024-09-21,Jaipur,4.9219,27.39,80.59,73.6,0.82,0.0,96.05,1.25
2024-09-21,Delhi,5.4576,28.37,82.88,9.03,0.98,0.0,98.23,1.55
2024-09-21,Chennai,2.73,29.75,67.62,99.12,1.23,5.32,100.01,1.52
2024-09-21,Bhopal,4.6217,26.67,83.55,60.62,1.13,0.4,95.37,1.86
2024-09-21,Guwahati,5.1403,30.11,74.3,52.19,0.32,0.45,96.03,1.3
2024-09-22,Kolkata,5.683,28.98,90.11,61.15,1.41,2.06,100.28,2.51
2024-09-22,Chennai,3.281,30.01,70.61,95.84,2.54,2.59,99.93,3.31
2024-09-22,Bhopal,5.214,27.04,88.31,66.47,1.44,0.06,95.28,2.65
2024-09-22,Jaipur,5.7166,28.24,81.81,64.52,1.12,0.0,96.02,1.74
2024-09-22,Guwahati,5.5999,29.84,73.11,76.75,0.37,0.37,95.96,1.54
2024-09-22,Delhi,5.3738,29.22,81.54,8.4,0.98,0.0,98.16,1.71
2024-09-23,Kolkata,3.5112,28.77,92.25,98.36,1.28,5.75,100.29,2.32
2024-09-23,Guwahati,5.4559,29.59,75.5,78.18,0.42,1.31,95.98,2.44
2024-09-23,Jaipur,5.7864,28.67,79.3,56.31,0.68,0.0,96.0,1.18
2024-09-23,Delhi,5.4022,29.32,82.91,7.38,1.02,0.0,98.12,1.86
2024-09-23,Chennai,4.3932,29.2,76.86,86.09,2.03,6.34,99.89,2.42
2024-09-23,Bhopal,5.1168,27.11,87.31,53.57,1.5,0.16,95.24,2.58
2024-09-24,Chennai,3.9115,28.53,82.71,92.93,2.47,19.09,99.82,3.09
2024-09-24,Delhi,4.981,30.37,75.8,15.28,0.46,0.14,98.01,0.72
2024-09-24,Jaipur,5.4439,29.25,76.33,64.13,0.88,0.05,95.87,1.42
2024-09-24,Guwahati,4.6572,27.54,86.8,98.46,0.46,6.28,96.06,2.83
2024-09-24,Bhopal,5.0954,27.38,84.12,78.07,1.3,0.11,95.14,1.96
2024-09-24,Kolkata,3.6631,27.8,93.56,98.97,1.81,37.92,100.28,3.02
2024-09-25,Delhi,3.8654,28.54,86.49,69.44,1.77,0.67,98.05,3.07
2024-09-25,Jaipur,5.2188,28.31,82.45,62.01,1.52,0.06,95.82,2.69
2024-09-25,Guwahati,2.0047,25.49,94.19,99.18,0.42,20.54,96.28,2.2
2024-09-25,Bhopal,4.1674,26.73,88.3,94.64,1.81,2.89,95.06,3.12
2024-09-25,Kolkata,2.0554,27.34,93.37,99.31,2.56,47.02,100.4,4.11
2024-09-25,Chennai,4.6418,28.14,83.51,97.36,2.19,23.58,99.89,2.79
2024-09-26,Jaipur,4.6358,27.21,86.8,75.77,2.26,0.0,95.82,3.58
2024-09-26,Bhopal,3.9235,25.93,90.68,95.69,2.08,3.54,94.96,3.41
2024-09-26,Chennai,3.0283,28.53,79.77,99.46,2.0,4.18,99.97,2.56
2024-09-26,Guwahati,2.3914,25.53,88.48,99.21,0.31,23.34,96.47,1.47
2024-09-26,Delhi,4.4165,27.38,88.79,49.66,1.85,5.19,98.09,3.29
2024-09-26,Kolkata,1.3294,27.52,94.74,99.31,2.78,49.54,100.6,4.44
2024-09-27,Chennai,4.3978,28.28,77.9,86.12,1.96,2.41,100.21,2.62
2024-09-27,Delhi,4.4179,26.73,87.68,39.17,2.77,1.06,98.03,4.39
2024-09-27,Guwahati,3.0979,25.22,87.11,99.27,0.43,3.34,96.54,2.49
2024-09-27,Jaipur,4.8158,26.8,85.73,76.39,1.66,0.01,95.8,2.58
2024-09-27,Bhopal,3.4241,25.93,88.75,99.25,1.04,9.9,95.02,1.89
2024-09-27,Kolkata,4.1954,27.6,93.51,94.12,2.51,9.98,100.79,4.24
2024-09-28,Delhi,4.0512,26.14,90.19,61.08,2.25,0.27,98.17,3.63
2024-09-28,Kolkata,4.7018,28.04,91.26,89.31,2.12,0.9,100.78,3.59
2024-09-28,Guwahati,2.8841,25.42,85.65,98.47,0.62,2.56,96.4,3.49
2024-09-28,Bhopal,2.9016,25.5,91.33,91.82,1.31,25.02,95.21,2.43
2024-09-28,Jaipur,5.3806,27.18,82.5,71.11,1.44,0.03,95.99,2.15
2024-09-28,Chennai,5.8906,27.94,81.87,31.26,1.68,3.84,100.34,2.18
2024-09-29,Kolkata,5.1871,28.86,88.5,84.61,1.79,0.15,100.76,3.07
2024-09-29,Jaipur,5.2618,27.03,83.31,68.53,1.25,0.04,96.27,1.85
2024-09-29,Bhopal,3.7061,26.33,87.41,87.51,1.1,1.13,95.5,1.68
2024-09-29,Chennai,6.2026,27.97,82.37,7.34,2.32,0.39,100.44,2.79
2024-09-29,Delhi,4.0015,28.16,81.01,47.69,0.94,0.0,98.45,1.71
2024-09-29,Guwahati,3.457,26.47,88.72,94.34,0.66,12.31,96.22,3.63
2024-09-30,Jaipur,5.2721,26.51,85.52,66.58,1.26,0.0,96.28,2.36
2024-09-30,Delhi,4.7453,27.27,80.79,35.96,1.63,0.0,98.36,2.86
2024-09-30,Bhopal,4.3495,26.07,87.24,47.62,1.54,0.21,95.58,2.6
2024-09-30,Kolkata,4.735,28.78,90.28,80.08,1.71,0.23,100.64,3.1
2024-09-30,Chennai,6.439,28.39,79.7,12.0,2.09,0.21,100.41,2.59
2024-09-30,Guwahati,3.1082,26.65,86.04,87.37,0.65,6.29,96.11,3.52
2024-10-01,Guwahati,1.8305,27.45,84.81,89.86,0.4,6.39,95.97,2.04
2024-10-01,Kolkata,4.4333,29.22,88.65,98.49,1.27,8.31,100.39,2.27
2024-10-01,Delhi,5.1468,27.23,77.42,2.08,1.91,0.0,98.09,3.26
2024-10-01,Bhopal,5.574,26.3,84.53,14.67,1.39,0.0,95.43,2.4
2024-10-01,Chennai,6.2302,28.73,78.62,11.39,2.6,0.1,100.26,3.17
2024-10-01,Jaipur,5.3609,27.18,80.04,70.83,1.94,0.0,96.03,3.41
2024-10-02,Jaipur,5.569,26.49,78.32,67.1,3.11,0.0,96.04,5.14
2024-10-02,Kolkata,2.3446,27.29,93.19,99.42,1.82,3.59,100.33,3.24
2024-10-02,Guwahati,4.363,25.41,96.15,93.44,0.54,8.36,95.89,2.95
2024-10-02,Chennai,6.1644,29.5,78.02,34.04,3.25,1.93,100.22,4.1
2024-10-02,Bhopal,5.9066,26.74,85.88,9.47,2.35,0.0,95.43,3.81
2024-10-02,Delhi,5.64,27.21,74.81,1.95,1.87,0.0,98.05,3.26
2024-10-03,Jaipur,5.5267,26.35,82.36,66.66,3.52,0.0,95.97,5.51
2024-10-03,Delhi,5.8001,26.92,69.29,0.21,1.67,0.0,98.01,2.88
2024-10-03,Chennai,5.2366,29.42,78.79,78.41,2.16,7.28,100.16,2.64
2024-10-03,Guwahati,2.1053,24.45,94.69,98.84,0.74,23.99,95.97,3.53
2024-10-03,Kolkata,3.3557,27.88,88.5,98.51,1.24,2.15,100.23,2.36
2024-10-03,Bhopal,6.0192,26.35,84.74,40.79,2.34,0.0,95.39,3.7
2024-10-04,Jaipur,5.7821,26.04,83.14,60.38,2.5,1.7,96.03,3.93
2024-10-04,Kolkata,2.2478,27.29,94.91,99.55,1.7,12.18,100.35,3.1
2024-10-04,Delhi,5.6942,26.56,74.69,3.53,1.35,0.05,98.12,2.39
2024-10-04,Chennai,5.3904,28.44,80.7,63.73,1.79,4.02,100.22,2.29
2024-10-04,Bhopal,5.9165,25.67,85.32,11.05,2.01,0.0,95.44,3.26
2024-10-04,Guwahati,0.8489,25.42,88.99,99.15,0.23,44.12,96.09,1.66
2024-10-05,Guwahati,1.5065,25.06,91.11,99.42,0.29,29.31,96.26,1.87
2024-10-05,Jaipur,5.8795,25.64,79.84,56.42,1.78,0.12,96.25,2.97
2024-10-05,Delhi,5.4314,27.28,78.14,8.67,1.58,0.05,98.34,2.63
2024-10-05,Chennai,5.1113,28.44,80.84,71.11,1.93,4.03,100.23,2.32
2024-10-05,Bhopal,6.013,25.97,78.1,4.66,1.4,0.0,95.6,2.09
2024-10-05,Kolkata,3.1274,27.0,93.16,99.0,1.2,11.83,100.59,2.19
2024-10-06,Guwahati,2.1674,24.82,88.64,95.74,0.26,2.75,96.58,1.38
2024-10-06,Chennai,5.1665,28.09,80.09,70.57,1.01,1.16,100.31,1.22
2024-10-06,Jaipur,4.8874,27.03,68.76,69.69,0.92,0.0,96.5,1.71
2024-10-06,Bhopal,5.2776,25.66,72.69,20.4,1.16,0.0,95.77,1.8
2024-10-06,Delhi,5.2092,26.54,73.77,4.13,1.32,0.0,98.64,2.44
2024-10-06,Kolkata,3.2772,27.18,89.1,88.08,1.27,4.03,100.91,2.34
2024-10-07,Kolkata,4.6039,27.21,88.94,63.85,0.95,0.94,101.14,1.69
2024-10-07,Bhopal,5.4358,24.76,80.11,11.67,1.52,0.33,95.92,2.67
2024-10-07,Delhi,5.2404,26.26,71.46,0.12,1.19,0.0,98.86,1.75
2024-10-07,Guwahati,4.2665,25.71,83.22,77.17,0.33,1.56,96.77,1.35
2024-10-07,Jaipur,5.3582,26.58,70.54,63.59,0.9,0.0,96.67,1.68
2024-10-07,Chennai,5.0786,27.83,79.74,57.18,1.43,2.79,100.45,1.71
2024-10-08,Delhi,5.0172,26.64,65.25,3.39,0.88,0.0,98.83,1.31
2024-10-08,Guwahati,3.6763,25.82,83.89,80.1,0.49,3.14,96.7,1.79
2024-10-08,Kolkata,4.1275,27.47,87.63,92.28,0.69,2.13,101.14,1.36
2024-10-08,Bhopal,5.328,24.81,82.78,19.27,1.08,0.24,95.91,1.78
2024-10-08,Jaipur,5.4451,25.9,75.94,64.04,1.14,0.02,96.66,1.94
2024-10-08,Chennai,6.2402,27.76,81.35,41.21,1.56,5.44,100.51,2.06
2024-10-09,Chennai,5.7907,27.84,81.8,64.04,1.67,7.55,100.33,2.1
2024-10-09,Guwahati,2.7115,25.85,82.17,88.46,0.39,4.44,96.47,1.94
2024-10-09,Kolkata,4.7755,27.36,88.42,68.44,1.51,2.63,100.93,2.81
2024-10-09,Bhopal,4.0745,25.21,77.78,70.45,0.93,0.24,95.74,1.59
2024-10-09,Jaipur,5.2966,26.07,72.31,60.11,0.73,0.01,96.47,1.17
2024-10-09,Delhi,4.9322,26.25,64.92,11.0,1.17,0.0,98.62,1.7
2024-10-10,Bhopal,3.486,24.54,78.26,93.53,1.22,0.25,95.67,2.2
2024-10-10,Delhi,5.172,25.34,69.56,11.01,1.76,0.0,98.53,3.26
2024-10-10,Guwahati,2.6741,24.82,86.54,89.04,0.43,8.9,96.36,2.79
2024-10-10,Jaipur,4.3543,26.18,69.66,77.49,0.56,0.0,96.4,0.86
2024-10-10,Kolkata,4.6646,27.33,89.32,68.74,1.9,11.72,100.82,3.42
2024-10-10,Chennai,3.7231,27.75,81.75,67.72,1.49,7.17,100.21,1.82
2024-10-11,Bhopal,3.1699,23.97,77.71,98.37,1.52,2.25,95.68,2.78
2024-10-11,Kolkata,4.9498,27.86,87.94,28.28,1.76,1.9,100.78,3.21
2024-10-11,Guwahati,3.7466,24.42,86.94,70.43,0.7,4.43,96.26,4.15
2024-10-11,Chennai,5.857,27.86,82.75,34.55,1.99,8.53,100.22,2.42
2024-10-11,Delhi,5.3902,24.17,64.88,10.87,1.62,0.0,98.53,2.92
2024-10-11,Jaipur,4.367,25.9,65.74,75.08,0.97,0.0,96.4,1.54
2024-10-12,Kolkata,4.4357,28.34,85.13,36.32,1.43,0.06,100.91,2.35
2024-10-12,Guwahati,3.0626,24.77,84.21,69.88,0.55,0.36,96.48,2.65
2024-10-12,Delhi,5.1607,24.43,59.33,7.22,1.41,0.0,98.63,2.56
2024-10-12,Jaipur,4.1194,24.57,79.96,84.61,1.28,0.06,96.49,2.44
2024-10-12,Bhopal,3.4409,24.04,85.5,89.1,1.56,1.53,95.75,2.87
2024-10-12,Chennai,5.0626,27.59,85.6,41.34,1.83,6.25,100.31,2.37
2024-10-13,Delhi,4.6046,24.45,60.75,37.98,1.1,0.0,98.72,1.87
2024-10-13,Chennai,5.0594,27.87,83.74,73.39,2.0,5.78,100.33,2.42
2024-10-13,Guwahati,3.1502,24.48,80.11,67.75,0.28,0.08,96.67,1.61
2024-10-13,Bhopal,3.1102,24.77,85.51,88.48,1.42,5.4,95.78,2.53
2024-10-13,Kolkata,3.8054,27.91,85.26,30.75,1.17,0.44,101.0,1.92
2024-10-13,Jaipur,2.9986,24.26,82.74,97.37,1.37,0.26,96.55,2.61
2024-10-14,Chennai,2.1658,27.1,87.72,98.72,3.16,43.95,100.28,3.91
2024-10-14,Bhopal,4.0615,24.76,88.24,82.69,1.13,7.11,95.8,2.13
2024-10-14,Delhi,4.6848,25.38,66.48,12.87,1.49,0.0,98.76,2.58
2024-10-14,Kolkata,4.3378,27.46,83.96,13.91,1.13,0.05,100.99,1.78
2024-10-14,Guwahati,4.3198,24.1,82.19,33.39,0.38,0.02,96.64,1.76
2024-10-14,Jaipur,4.7801,24.82,76.06,65.85,1.03,0.04,96.58,1.73
2024-10-15,Jaipur,5.3167,25.6,62.27,55.25,1.05,0.0,96.53,1.52
2024-10-15,Delhi,4.9889,24.78,56.2,1.55,1.36,0.01,98.65,2.06
2024-10-15,Chennai,1.5209,26.88,86.71,99.62,2.4,69.18,100.24,3.02
2024-10-15,Kolkata,3.7762,28.25,79.92,53.61,0.68,1.55,100.94,0.89
2024-10-15,Bhopal,4.0625,25.04,85.42,61.09,1.06,0.62,95.77,2.08
2024-10-15,Guwahati,3.0888,23.34,85.2,79.86,0.26,4.28,96.58,1.25
